Feature_ID	Taxon	Confidence
69d09eaea3ebfc8d6ad8ce7c7b2bd222	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__phoceae	0.8133025591874932
8020b01b11aca0d342c697cfd6e98a43	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999992779080609
4b7b5a920910af875c89b0b30792778c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9850636165531544
3380e05591d7a46db01da2c1700b106a	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__algae	0.9981567515830388
db18237449941ebae85b524de32958fd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998851573918734
fd8312c78ca507e0f4893e1d1758bda5	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira; s__	0.9993102438445379
367596db30e0e4bab858634b61f781e2	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__Shewanellaceae; g__Shewanella; s__algae	0.9981278453174163
fdbf3db18ed0ee0d5b9a9e27ffa302ad	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Helicobacteraceae; g__Helicobacter; s__hepaticus	0.9698355943601487
f9eec9c128980245df6b17644f008e8f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__	0.8116106664836064
eb1417b44cd7a552d2820c6e683d4f8b	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__phoceae	0.805702283056163
ec36155527023140b296f196994e1dc8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9490213623367263
d9604a0cdb625df0974f0397543c42c9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9868373958460019
c3eb526edff3b2fcd06b95178fcec19a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.941771251395376
10835efcfb13904d0e393d5fcecb5ff3	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9300009735316854
94813d8a0425e7367897c940417b6ecb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.7455640981666989
f2078eddeda04480b63031da7a465bc3	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9998360244627238
e5e97729a2b6882d8c3e8f6a5ef4b97e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999474207689337
01cfb34575e7fd7bc9218189cf909ca4	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Candidatus Arthromitus; s__	0.999999926721304
859525e4a00d50b6ec768d5b299e0c9e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.999976784680981
5ab4d4d2d11756b8d1abd7b8282bb560	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7060296602409794
1cd6b6ee1309e95493cf4ff54f547ea8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9510578752500642
951f068f75bc38fc3704712a245a0fe2	k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus; s__sciuri	0.9998553995665844
84b75d19ab4b13a6ec1e69bfbccbf741	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9453496080642346
081d779fa5eb312eeff6ee0cff0eab5f	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__[Ruminococcus]	0.7050086173135858
2b2118f80aee935561fed50642e84da0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__	0.9547026545291
e685a535912a0cc1b40df16ee33c0032	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999788957749008
a52137b913833d743a56b4b2a979134c	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Oscillospira	0.997730230973076
ebe1f5236e195ecb5655bd5bb182e3a8	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.952560550741414
618b86262d2f3ac9692175ebefb7574d	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999773200037011
6a377dd547b107a99f654e9194a5ec0b	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.9207781840191843
42c5d5d56b8b460e738d15abb361ce87	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999935670467361
03c4500032a3a86631c23a7a8ca2f334	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Desulfovibrionales; f__Desulfovibrionaceae; g__Desulfovibrio; s__C21_c20	0.9999969653116526
5c849d2b7dd7faf9d9653efaead8456c	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9850598251645439
fd71b3a7cc4fcb50e2bdbf035ac0567f	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9866324205284259
7bd2952b2314e4fb9908ed887bc8f2e9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999462519595579
67c16da0fd04d355f89da650ec81b7f9	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9996770643287011
e9250ecadf9e3c6af1a9c047a982b498	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Oceanospirillales; f__Halomonadaceae; g__Halomonas; s__phoceae	0.7841729351028541
a834bc535dfe40c72e469f22caffdb11	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999959923829222
